business_id,name,address,city,latitude,longitude,stars,review_count,categories
3Y38NH4tw2ZzjeK2THeI1A,Circo Italian Kitchen & Pizzeria,114 Pinellas Bayway S,Tierra Verde,27.6916516562,-82.7197189629,4.5,12,"Restaurants, Pizza, Salad, Italian"
FHKIRFcLHISM8surn-nREg,The Blind Goat Food and Drink,4106 Henderson Blvd,Tampa,27.9278699,-82.5122459,4.0,188,"Pizza, Chicken Wings, Restaurants, Nightlife, Cocktail Bars, Sports Bars, Bars, Sandwiches"
PvAshh2RLRzgZiEPa5KD6w,Santelli Pizza & Pasta,13557 State Rd 54,Odessa,28.1962649033,-82.5917272802,4.0,35,"Pasta Shops, Pizza, Restaurants, Food, Italian, Specialty Food"
sMaH7OK5S4O4N_cHur8AMQ,Papa John's Pizza,1820 James L Redman Pkwy,Plant City,27.994873,-82.121085,3.5,10,"Restaurants, Pizza"
wr4tUYkhdlWs6HJNbiipSg,Skidders Restaurant,5799 Gulf Blvd,St. Pete Beach,27.7315442,-82.744091,4.0,615,"Gluten-Free, Pizza, Italian, Seafood, American (Traditional), Mediterranean, Breakfast & Brunch, Steakhouses, Restaurants"
7Oy7XQandvoc2kSrhMNudg,Little Caesars,1712 Gulf To Bay Blvd,Clearwater,27.96095,-82.7662531,2.0,5,"Restaurants, Pizza, Chicken Wings"
kXXjd8WebA6u9QaAi9OdfA,Slyce Madeira Beach,662 150th Ave,Madeira Beach,27.8100409953,-82.7932870452,4.0,215,"Sandwiches, Sports Bars, Wraps, Restaurants, Music Venues, Arts & Entertainment, Pizza, Wine Bars, Nightlife, Bars"
nlDOudpWivGFrR-xM_HYRA,Taco Bell,1800 Main Street,Dunedin,28.0199135,-82.7557565,2.0,31,"Tex-Mex, Tacos, Mexican, Restaurants, Fast Food, Breakfast & Brunch"
hDhzrtYshtmmccjWk8ZPDA,Slice of Life Pizzeria,188 Mariner Blvd,Spring Hill,28.4359905,-82.5473068,2.5,80,"Restaurants, Specialty Food, Pizza, Food, Ethnic Food, Imported Food"
lHofLVF-Oc4Z_h5pRQD8tQ,Roundabout Pizza,25 Causeway Blvd,Clearwater,27.97678543,-82.82653445,4.0,24,"Restaurants, Pizza"
MR981oFZYQH98V73pGCR2Q,Ohio Pizza Parlor,7224 Central Ave,St. Petersburg,27.7705463,-82.7387706,4.5,11,"Desserts, Pizza, Salad, Restaurants, Food"
SHZ3NhQj1FonMnKgdqRazg,Dunedin House of Beer,927 Broadway,Dunedin,28.0139878,-82.7897738,4.0,106,"Food, Restaurants, Sports Bars, Pool Halls, Bars, Breweries, Beer Bar, Pizza, Nightlife, Dive Bars, Pubs"
SgsjB5EBTeT2hVX5VxgHaQ,Jay's New York Style Pizza,138 S Dale Mabry Hey,Tampa,27.9432548,-82.505341,2.5,28,"Restaurants, Pizza"
cKyGyASj31qj9SEnOX1u7w,Pizza Hut,"1944 Hwy 60, Ste 304",Valrico,27.9391532532,-82.2550919652,2.5,8,"Pizza, Fast Food, Italian, Restaurants, Chicken Wings"
ow2MoLDzfNhTYyqEqjfpkQ,Flippers Pizzeria,1054 4th St N,Saint Petersburg,27.7833672,-82.6387421,3.5,141,"Pizza, Food, Restaurants, Salad, Sandwiches, Italian"
4epLIQS0--TnFgAQOtaIww,Taco Bell,13917 W. Hillsborough Ave,Tampa,28.033664,-82.646985,2.0,30,"Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Mexican, Tacos"
3k1ntNWGAhbJ1PlDCWiQ6w,Domino's Pizza,"7813 Mitchell Blvd, Trinity Commons Unit 5",New Port Richey,28.1876731534,-82.685301532,4.0,11,"Pizza, Italian, Chicken Wings, Sandwiches, Restaurants"
ZAj8Zkl5kjDOZTaTNR1Zdw,DeLosa's Pizza,12800 Village Blvd,Madeira Beach,27.7853675,-82.7819222,3.0,268,"Pizza, Restaurants"
qEzhExWx4nogW_0B5JfUCw,Gyro King,2671 Alt 19 N,Palm Harbor,28.0926011532,-82.7727192198,3.5,99,"Chicken Wings, Restaurants, Greek, Salad, Pizza"
kt3J7yUw_-EgfX_PM59W5g,Pizza Hut,"729 W Lumsden Rd, #14",Brandon,27.9221162,-82.2960633,2.5,18,"Restaurants, Pizza, Chicken Wings, Italian, Fast Food"
4ywzuZb43fy3t8Nd5puvuw,Rocco's Pizza Restaurant,4369 Commercial Way,Spring Hill,28.4945453,-82.5995228,4.0,63,"Restaurants, Italian, Pizza"
Mgcgy5ZCZvwzggV5xausug,Lee's Grocery,2210 N Central Ave,Tampa,27.9646764,-82.4554675,4.5,203,"Beer Gardens, Food, Restaurants, Nightlife, Beer Bar, Pizza, Bars, Grocery"
dopFCBreChCeVVPTpVup4w,Angelo’s,536 1st Ave N,St. Petersburg,27.7717569,-82.6408744,3.0,129,"Restaurants, Italian, Pizza, Bars, Nightlife"
Ks4AEGU0Kjw3rBKTGoau_w,Taco Bell,11315 Causeway Blvd,Brandon,27.9227360799,-82.3216759023,2.0,37,"Restaurants, Breakfast & Brunch, Tex-Mex, Tacos, Mexican, Fast Food"
BO339FyfQUo3rYbnuZQ5lA,Pizza Hut,8380 Seminole Blvd,Seminole,27.8487643726,-82.7874594927,3.5,6,"Pizza, Restaurants, Chicken Wings, Fast Food, Italian"
iwrTMBArHOeDTHXfvs5vTQ,Marco's Pizza,9872 W Linebaugh Ave,Tampa,28.043694832,-82.5962160283,3.5,41,"Restaurants, Pizza"
mii6CXydtG14Mp7JQ_ETGw,Westshore Pizza,6602 Hanley Rd,Tampa,28.0076719,-82.5630163,3.0,49,"Pizza, Restaurants"
OchwAzoqlIWxSoFIKVaEXQ,Paulo's Pizza,6297 Central Ave,Saint Petersburg,27.7712586,-82.721869,4.0,54,"Restaurants, Pizza"
I8Gse7ivaIhf-BU3njoNVg,Westshore Pizza,1279 Kingsway Rd,Brandon,27.959004,-82.276458,2.5,29,"Pizza, Restaurants"
0g7s_CI35bXAHo_SATlHBQ,Bocelli Modern Italian,5427 Bayshore Blvd,Tampa,27.884430000000002,-82.48628,4.5,11,"Italian, Restaurants, Pizza"
Zqin1-4h9IRONQumzGwsSg,Samgelo's Pizza,650 Mandalay Ave,Clearwater Beach,27.9880793,-82.8267611,3.5,79,"Restaurants, Pizza"
DaWEaj5tLMPhC5v98H4qEQ,Domino's Pizza,5050 Gall Blvd,Zephyrhills,28.2314665,-82.1799882,3.0,5,"Pizza, Restaurants, Sandwiches, Chicken Wings"
Vm80LaPt94bhmUmQtxHupQ,Papa John's Pizza,6894 Gulfport Blvd S,South Pasadena,27.7583377,-82.735921,2.5,15,"Restaurants, Pizza"
l5ukrsUrAY13cwOH4nIy4w,Domino's Pizza,11125 Park Blvd,Seminole,27.840822,-82.792807,2.5,18,"Chicken Wings, Pizza, Restaurants, Sandwiches"
lzd8C9rmc4_5tmmnbq_7Lw,Charlie & Millie's Pizza House,10953 Seminole Blvd,Largo,27.8721957,-82.7867664,4.0,126,"Restaurants, Pizza"
uR8Ew5NDKj2ZPVPv-3EYgg,Domino's Pizza,11224 Boyette Rd,Riverview,27.8543203,-82.3168486,2.0,46,"Sandwiches, Restaurants, Chicken Wings, Pizza"
fmfNQxXUgSdNGmLUunTkvQ,Westshore Pizza,2525 E Lake Rd,Palm Harbor,28.0899371,-82.6978369,2.5,19,"Pizza, Restaurants"
GTjOyc4NVHgDJXnMdL_TTg,Gennaro's St. Pete Beach,2004 Pass A Grille Way,St. Pete Beach,27.696966,-82.7360226,4.0,152,"Italian, Restaurants, Pizza"
5yNyx3IZ71hAA0SeRsCNnw,Times Square Pizza Company,927 E Bloomingdale Ave,Brandon,27.8937241,-82.2695446,3.5,55,"Food, Restaurants, Pizza, Desserts, Salad, Italian"
ZcaH6g_NekveVK47ws5z_g,Pizza Hut,2903 Commercial Way,Spring Hill,28.4734245605,-82.6168771,2.5,11,"Restaurants, Chicken Wings, Italian, Pizza, Fast Food"
dKLfvJaR-dCk84TCdTMWnA,Mellow Mushroom - Wesley Chapel,25662 Sierra Center Blvd,Lutz,28.1948508703,-82.3923645037,4.0,176,"Nightlife, Sandwiches, Restaurants, Bars, Pizza"
kxwNToiXiSn0Et9F_4nCtw,Papa John's Pizza,411 S Missouri Ave,Clearwater,27.9613505,-82.7873551,2.0,23,"Restaurants, Pizza, Italian"
vARKG2lkFzIQiNo9EwFFmQ,Cappy's Pizzeria,2900 1st Ave N,Saint Petersburg,27.7716082,-82.672773,4.0,257,"Restaurants, Pizza"
URjMCebE7TvSNXKnQb7SoA,Domino's Pizza,8576 Gunn Hwy,Odessa,28.0861664,-82.5800383,2.5,13,"Chicken Wings, Restaurants, Pizza, Sandwiches"
clHDwRspNDO5hOyyMDqEOA,Papa John's Pizza,1405 W Brandon Blvd,Brandon,27.9374418062,-82.3006331921,2.5,26,"Restaurants, Pizza"
ueLgPhdg24-BwXuP-41gew,Babe's Pizza,107 N Kings Ave,Brandon,27.9385893,-82.2935769,3.5,156,"Pizza, Restaurants"
pllqGUSm916mm52BYUV_GQ,Amore Pizzeria,1719 Drew St,Clearwater,27.9676193,-82.7663373,4.5,67,"Chicken Wings, Italian, Comfort Food, Pizza, Salad, Restaurants"
90G19JL8Sm5mvnFl2vlutw,Brick Oven Pizzeria & Restaurant,"9945 Trinity Blvd, Ste 109",Trinity,28.1816972,-82.6500747,3.5,74,"Bars, Italian, Pizza, Sandwiches, Nightlife, Restaurants"
RaO1aGqpglKq6P8fVhUTkg,Fresco Pizza,"18853 State Rd, Ste 54",Lutz,28.1949461548,-82.5036819302,4.0,84,"Pizza, Restaurants"
uZczGoO4zo_oelq1jruoqw,Beach Pizza Plus,5411 Seminole Blvd,Seminole,27.8219941,-82.7865128,3.0,34,"Restaurants, Pizza"
lwBhxLKlfADliTJanEqXCA,Johnny's pizza,6829 US Highway 19,New Port Richey,28.2568767,-82.7284226,4.0,15,"Restaurants, Pizza"
FMXhqfz_fvrpq0NIHmZs4g,Soul Sicilian Fusion,516 Cleveland St,Clearwater,27.965822,-82.799309,4.5,49,"Event Planning & Services, Nightlife, Pizza, Italian, Bars, Venues & Event Spaces, Wine Bars, Restaurants"
RxzZnU3KRcGYnP3tnIrktQ,Taco Bell,2442 Jim Redman Pkwy.,Plant City,27.988178,-82.121415,3.5,5,"Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Tacos, Mexican"
xnwwDNfxKpmxv0r9mBqy2A,Mangia Bene Pizzeria,"1811 N 15th St, Ste D",Tampa,27.9607259,-82.4427861,2.5,150,"Pizza, Restaurants"
xqkfXTXZfiqSbD4hDgNdvg,Pizza Hut,13883 W Hillsborough Ave,Tampa,28.0350027,-82.6458438,1.5,15,"Pizza, Italian, Restaurants, Chicken Wings, Fast Food"
gP6yYo3SGaqfpjkk4zdKKA,Jet's Pizza,946 W Lumsden Rd,Brandon,27.9239182834,-82.2991883357,3.5,58,"Food Delivery Services, Food, Pizza, Salad, Restaurants, Sandwiches, Italian"
R_5X96OM-b0fF9pZbzzy0g,Santoro's Pizzeria,1329 W Cass St,Tampa,27.9499803,-82.4740689,4.5,89,"Restaurants, Pizza, Italian, Sandwiches"
eFBvIX6wux0CFkhnBeFcoQ,Domino's Pizza,2316 E Fletcher Ave,Tampa,28.0696799,-82.4314408,2.5,29,"Restaurants, Chicken Wings, Pizza, Sandwiches"
T-fj5vSoZN-KSE47jtCA3g,Anthony's New York Style Pizza,12041 Anderson Rd,Tampa,28.0598068,-82.5416956,3.0,99,"Pizza, Restaurants"
HNXpuOxyh9XPm9sM98Ao3A,Cappy's Pizzeria,3200 W Bay-to-Bay Blvd,Tampa,27.9195379,-82.495474,4.0,153,"Pizza, Restaurants"
5H3vfZUGT3DdODS_tLz2qw,Fronte Pizza,5980 66th St N,St Petersburg,27.8263217,-82.7284212,4.5,14,"Pizza, Sandwiches, Salad, Food Delivery Services, Italian, Restaurants, Food, Chicken Wings"
dQvQs-dgWy9iXJVkfA8vpg,Olivia's Subs and Pizza,2318 Seven Springs Blvd,New Port Richey,28.1932704267,-82.6985342507,4.0,33,"Sandwiches, Pizza, Chicken Wings, Restaurants, Seafood"
LmsFBarEMorpSyw2vEwRAA,Magdalena's Pizzeria,2313 W Linebaugh Ave,Tampa,28.0403705,-82.4808789,4.5,178,"Pizza, Italian, Restaurants, Filipino, Chicken Wings, Salad, Desserts, Sandwiches, Food"
TUCqijHJjzFJhtYhAzzDzQ,Paul's Chicago Pizza,11002 4th St N,Saint Petersburg,27.8724075,-82.6395728,4.5,189,"Pizza, Restaurants, Italian"
2K5hzQUM64J9gC105P1rXA,Marco's Pizza,5918 Providence Rd,Riverview,27.89461,-82.3180130902,3.0,36,"Restaurants, Pizza"
uGoKKkJa8nrC_46reV-ODA,Taco Bell,10611 Gibsonton Drive,Riverview,27.857153,-82.327649,2.0,25,"Restaurants, Tex-Mex, Tacos, Mexican, Fast Food, Breakfast & Brunch"
PAWL8ArUL-I6F-iLtEp1eQ,San Remo's Pizzeria & Restaurant,6426 N US Hwy 41,Apollo Beach,27.7708666,-82.3922161,3.5,71,"Restaurants, Pizza, Italian"
kozPmb9MWFs9HXhQZSVuJA,Vittoria's Pizza Subs & Pasta,5838 54th Ave N,St Petersburg,27.8131235,-82.7940297,1.0,11,"Restaurants, Local Flavor, Delis, Italian, Pizza, Yelp Events, Food Delivery Services, Sandwiches, Food"
4EnrhurqLawOwHTV46-0AQ,King's Pizza,325 Coronado Dr,Clearwater,27.9725646973,-82.8283233643,4.0,224,"Italian, Restaurants, Sandwiches, Pizza"
cxPGh9qmT8yyOrfCPieQpA,Chicago Jaqx Pizzeria & Taphouse,1511 Gulf Blvd,Indian Rocks Beach,27.8982763884,-82.848107256,3.5,166,"Burgers, Pizza, Restaurants, Chicken Wings, Sandwiches"
njmL9FjAekv4rEFz5mBTWg,Pizza Hut,614 W Platt St,Tampa,27.9413662,-82.4664015196,2.0,26,"Fast Food, Italian, Chicken Wings, Restaurants, Pizza"
b1QnW6xZOxVXMeA8r0cVxg,Pizza Hut,2550 E. Fowler Ave.,Tampa,28.0554644361,-82.4300144,2.0,36,"Chicken Wings, Pizza, Restaurants, Fast Food, Italian"
NVXVLtdgy3kMMr-fPiPTkQ,Chicagos Untouchables NPR,6818 US-19,New Port Richey,28.2566241,-82.7271907,2.5,7,"Pizza, Restaurants"
fc5rutst3H7FkDyfgc5prQ,Joey's New York Pizza and Italian Restaurant,Southgate Shopping Ctr,New Port Richey,28.234494,-82.7295,3.5,174,"Italian, Pizza, Restaurants"
SdUH_mgbVsg3s2cWhATHJg,Giuseppe's Pizza,6690 Gulf Blvd,St Pete Beach,27.7369387903,-82.7483338452,4.0,187,"Italian, Restaurants, Desserts, Food, Pizza, Sandwiches"
XVk7x57tK9YRkVydZl820w,Blaze Pizza,"5114 E Fowler Ave, Ste 103",Tampa,28.054892,-82.3993052,4.0,45,"Pizza, Restaurants"
e27K54zXSllxOQwlmWOc0A,Marco's Pizza,6914 Hanley Rd,Tampa,28.01352,-82.563007416,4.0,20,"Restaurants, Pizza"
S_EYSW6QoJh8cKlj8BhfFA,Anthony's Coal Fired Pizza,1912 W Brandon Blvd,Brandon,27.9381795358,-82.3157958846,4.0,241,"Pizza, Restaurants, Italian"
t6wBQeFXRFGqW8HhKJxBLQ,Fairway Pizza & Sports Page Pub,2901 Alt 19,Palm Harbor,28.09478,-82.77296,3.0,101,"Pizza, Restaurants, American (Traditional)"
07s3mxO67e8L8k3tFz4oIg,Vittoria's Pizza 24/7 and Catering,3320 E Osborne Ave,Tampa,28.0007147,-82.3831561,1.0,9,"Specialty Food, Food Delivery Services, Italian, Restaurants, Pizza, Sandwiches, Food"
X1cAKstyGPdqJEY1-_rSYA,Fabrica Pizza,142 S Meridian Ave,Tampa,27.9456523,-82.4481296,4.5,365,"Nightlife, Restaurants, Desserts, Bars, Beer Bar, Salad, Pizza, Food, Tapas/Small Plates"
BzUTIP9r911o3VQAHOYizg,Chuck E. Cheese,1540 W Brandon Blvd,Brandon,27.9389505,-82.3080883,2.5,32,"Pizza, Restaurants, Event Planning & Services, Arts & Entertainment, Arcades, Active Life, Fast Food, Party & Event Planning, Indoor Playcentre, Kids Activities"
-ib2qJmDKJgH_ZbtSu_HjA,Charlie's Pizza & Wings,4439 Gunn Hwy,Tampa,28.0472845,-82.5165025,4.0,54,"Restaurants, Chicken Wings, Pizza"
PH4hMl41I2NgVeZCISUX4w,Jack Pallinos,718 Broadway,Dunedin,28.0112762277,-82.7898412943,4.0,21,"Nightlife, Bars, Restaurants, Pizza, Sports Bars"
RC7ASeezSSNADOMotMATbw,Marco's Pizza,3813 Northdale Blvd,Tampa,28.09425,-82.5040168,4.0,15,"Pizza, Restaurants"
EqxVp4_9Up1HNgpU2pH3WQ,Wooden Ladle Noodle Shop,"3689 Tampa Rd, Ste 305",Oldsmar,28.0448975122,-82.6806946623,3.5,307,"Poke, Pizza, Japanese, Ramen, Food, Noodles, Restaurants, Italian"
RIn7AvRv1wBsBvtURxs_jA,Hungry Howie's Pizza & Subs,2004 S Parsons Ave,Seffner,27.9792708,-82.2859084,2.5,6,"Chicken Wings, Pizza, Italian, Restaurants, Sandwiches"
dm0Mxt6KogERnYc27vx_sw,Hungry Howie's Pizza & Subs,7223 State Rd 52,Hudson,28.3317933,-82.6949378,2.5,10,"Italian, Chicken Wings, Restaurants, Sandwiches, Pizza"
T7YVa8mhVZA--iC9jpzvMg,Domino's Pizza,6191 66th Steet N,St Petersburg,27.8279714,-82.7281243,3.0,19,"Chicken Wings, Pizza, Sandwiches, Restaurants"
6XNjz_Nz1UhJl7F0-CkanA,Papa John's Pizza,"9340 North Florida Avenue, Ste G",Tampa,28.0351704,-82.4601701,2.5,8,"Restaurants, Pizza"
B9JHS--5heTPQ149PuLLYQ,Pizza Hut,11748 Martin Luther King Jr Blvd,Seffner,27.9838879278,-82.2999014541,2.0,12,"Chicken Wings, Pizza, Restaurants, Fast Food, Italian"
A379uKvV1jDtZR6-foygTg,Gino's New York Pizzeria Tampa Road,3394 Tampa Rd,Palm Harbor,28.0667674,-82.7229235,3.0,72,"Food, Desserts, Italian, Restaurants, Pizza, Seafood"
cmvseNCdevDdxbxlz3KkWw,Shrimpys Blues Bistro,"9524 Blind Pass Rd, Ste 22",St Pete Beach,27.7558348,-82.7596909,4.5,1008,"Bars, Restaurants, American (New), Pubs, Nightlife, Pizza, Cajun/Creole, Breakfast & Brunch, Seafood"
Cxfbllnvx54fVfKXoZEtSA,Piccola Italia Restaurant,37502 State Rt 54,Zephyrhills,28.2300256,-82.1961478,4.0,87,"Italian, Pizza, Restaurants"
zILVkn_Gm9xASg63jWKMHw,Viva Napoli,4301 W El Prado Blvd,Tampa,27.9118986,-82.516579,4.5,122,"Pizza, Cucina campana, Restaurants, Pasta Shops, Italian, Bars, Specialty Food, Nightlife, Wine Bars, Food"
TNTBObKmICMn13T0pyAGyg,BellaBrava,204 Beach Dr NE,St. Petersburg,27.7737426,-82.6329663,4.0,904,"Pizza, Bars, Italian, Nightlife, Restaurants"
EQjXmTa1qjspBe0k4kM0MA,Hungry Howie's Pizza & Subs,9990 US Highway 301 N,Riverview,27.8547773,-82.3260494,2.0,25,"Pizza, Chicken Wings, Restaurants, Italian, Sandwiches"
gH8puAhuCprp7x1MKiTtqA,Chuck E. Cheese,1024 58th St N,Saint Petersburg,27.7831099605,-82.7135536,2.5,20,"Books, Mags, Music & Video, Indoor Playcentre, Arcades, Arts & Entertainment, Venues & Event Spaces, Videos & Video Game Rental, Party & Event Planning, Active Life, Event Planning & Services, Restaurants, Shopping, Pizza, Kids Activities"
6KJTlLbdMH4jdDrYHZNv6w,Precinct Pizza,"10970 Cross Creek Blvd, Ste A",Tampa,28.1453504,-82.2819637,3.0,49,"Chicken Wings, Burgers, Restaurants, Pizza, Salad"
ty4G0YQY996fXzRUHJnXuw,Philly's Famous Cheese Steaks,4375 E Bay Dr,Clearwater,27.91601,-82.7414677,3.0,77,"Pizza, Cheesesteaks, Restaurants, Sandwiches"
389Y1ecrGnPwGA4KcbiBXA,Pizza Hut,3904-A W Hillsborough Ave,Tampa,27.995698,-82.50812,1.5,28,"Pizza, Chicken Wings, Restaurants, Italian, Fast Food"
b3tI8ODMieXSflFHLFA92A,Cali - Brandon,11230 Sullivan St,Riverview,27.893116,-82.314543,4.5,538,"Gluten-Free, Breakfast & Brunch, Restaurants, American (New), Diners, Pizza"
OQ9lvg8viFefvOaC_apF2A,Little Caesars Pizza,764 E Lake Rd,Palm Harbor,28.0627731,-82.7082002,3.5,14,"Restaurants, Pizza"
l0U8FcYAhZlUTcBaijGC2g,Fortunato's Italian Pizzeria,7700 Starkey Rd,Seminole,27.8420725,-82.7627986,4.0,85,"Pizza, Restaurants, Italian, Wraps, Salad"
w3qyF1Fex-ZWtIX1wpKR0A,Marco's Pizza,6712 E Fowler Ave,Temple Terrace,28.0548057991,-82.3785176729,3.0,40,"Pizza, Restaurants"
o3mCQJcBBMDWzTY-FuUh9w,Thomas P's Sports Bar & Patio,12836 Henderson Rd,Tampa,28.0628484,-82.5503384,4.5,89,"Nightlife, Pizza, Bars, Mexican, Sandwiches, Sports Bars, Pubs, Restaurants, Tacos"
1rz9dGzG0K-omeL92KL0wA,1000 Degrees Neapolitan Pizzeria,11194 Spring Hill Dr,Spring Hill,28.4611948,-82.5381363,4.0,76,"Pizza, Restaurants"
mBZ2ghpVX5wUnoz0TJKE1g,Tony and Nello's,1136 Pinellas Bayway S,Tierra Verde,27.674468,-82.726291,4.0,157,"Pizza, Sandwiches, Restaurants, Italian"
B9r3AaU6EKStfpXy0iMLOA,Taco Bell,25630 Sierra Center Blvd,Lutz,28.1945183423,-82.3927894157,1.0,9,"Restaurants, Fast Food, Tex-Mex, Mexican, Tacos, Breakfast & Brunch"
W2s5DXDKsIdLi3QVSvmiKQ,Pizza Hut,4049 S Dale Mabry Hwy,Tampa,27.9049091,-82.5066635,1.5,17,"Restaurants, Italian, Fast Food, Pizza, Chicken Wings"
E_Yzg6j5fEBQ0ay-ZwzHKg,Best NY Pizza,14741 N Dale Mabry Hwy,Tampa,28.0807786,-82.5052009,3.0,127,"Restaurants, Italian, Pizza"
EMxg0g788eB2_tUTl3Sxzg,Hungry Howie's Pizza & Subs,1555 East Bay,Largo,27.916169,-82.771711,3.5,29,"Italian, Chicken Wings, Sandwiches, Restaurants, Pizza"
0ZzTFwUvYV4Yt00_Leupwg,Pizza Hut,8070 49th St Units 23,Pinellas Park,27.845422,-82.7004959067,2.0,9,"Chicken Wings, Pizza, Restaurants, Italian, Fast Food"
oOiMv2V88HepoHDNJJ6Ang,Johnny's Mediterranean Pizza & Restaurant,3001 28th St N,Saint Petersburg,27.7995707,-82.6710509,3.5,44,"Automotive, Gas Stations, Breakfast & Brunch, American (Traditional), Pizza, Restaurants"
9P6lEvHdJL8dy9VPpIgieg,Varsity Club Sports Bar Trinity,3523 Little Rd,New Port Richey,28.2089519501,-82.6666717529,3.0,67,"Cafes, Restaurants, Food, Bars, American (New), Sports Bars, Nightlife, Pizza"
hGCETx03FN8Qtx1T8StHaQ,South Shore Pizza,3026 E College Ave,Ruskin,27.714662,-82.393271,3.0,62,"Restaurants, Pizza, Sandwiches"
eVi_07F0Sp2zQg0fLFNNxw,Amici's Pizza and Pasta,"16132 Churchview Dr, Ste 115",Lithia,27.8422032382,-82.2154730558,4.0,25,"Salad, Bars, Wine Bars, Italian, Pizza, Restaurants, Nightlife"
XQ6mIXhO9YjMKys2r-J5dQ,New York New York Pizza,1512 E 7th Ave,Tampa,27.960492,-82.4424982,4.0,279,"Sandwiches, Burgers, Pizza, Restaurants"
C5ZOzlslhMxRJDjBDV3KoQ,Cali - Saint Petersburg,190 37th Ave N,Saint Petersburg,27.8071396,-82.6352821,4.5,573,"Restaurants, Wraps, Juice Bars & Smoothies, Food, American (New), Mediterranean, Breakfast & Brunch, Gluten-Free, Pizza"
kOkiP2eNv8EpSDBbTN9t5Q,Bellas Cafe,"4100 George J Bean Pkwy, Terminal F",Tampa,27.9766228355,-82.5374255349,2.0,20,"Italian, Nightlife, Pizza, Bars, Restaurants"
eeeWa-VHQpirl1Yh8QJmuQ,Chuck E. Cheese,6170 Wesley Grove Blvd,Wesley Chapel,28.2470988,-82.3478169,3.0,34,"Desserts, Arts & Entertainment, Restaurants, American (Traditional), Arcades, Food, Sandwiches, Pizza, Kids Activities, Active Life, Indoor Playcentre"
cpnhKyq6Ua71Ka6_GGXftg,Abc Pizza,114 N Alexander St,Plant City,28.01366,-82.13801,3.5,29,"Restaurants, Pizza"
BJpgGfoeIRGqUl7dDeflvw,Papa John's Pizza,5034 North Us Hwy 41,Apollo Beach,27.736914,-82.430795,2.0,9,"Restaurants, Pizza"
XkshTwAF5Nu-mDaZhYuQvQ,Ristorante Acqua Alta,"2454 N Mcmullen Booth Rd, Ste 205",Clearwater,28.011964,-82.707883,4.5,138,"Italian, Pizza, Seafood, Restaurants, Nightlife, Vegetarian, Personal Chefs, Event Planning & Services, Gluten-Free, Bars, Wine Bars"
IfVOLuOBFeNKEY0BHkD-WA,Amici Pizza II,5328 Little Rd,New Port Richey,28.237368,-82.6686181,4.0,40,"Restaurants, Italian, Pizza"
HvpmnrUnwItse09pOzpioA,A. R. French Pizzeria & Tavern,3104 Town Ave,New Port Richey,28.204196,-82.643236,3.5,39,"Italian, Chicken Wings, Restaurants, Pizza"
1fBiQt1VUpQ9r3mY663mIw,Taco Bell,2101 West Baker Street,Plant City,28.0187535,-82.1445256,2.0,19,"Breakfast & Brunch, Tacos, Fast Food, Mexican, Restaurants, Tex-Mex"
4RUl29acC5yHA4sJH294HA,Hungry Howie's Pizza & Subs,6431 County Line Rd,Tampa,28.1693636,-82.3552373,2.5,9,"Chicken Wings, Restaurants, Italian, Pizza"
Bxmhm659VqrQYHc0hiku5w,Eddie & Sam's NY Pizza,203 E Twiggs St,Tampa,27.948891,-82.459164,4.5,1182,"Salad, Food, Pizza, Restaurants, Desserts, Ice Cream & Frozen Yogurt, Gelato"
r694J7D8YhKpnDHQ_BOyAw,Leaning Tower of Pizza,5205 Grand Blvd,New Port Richey,28.234583,-82.7236921,4.0,98,"Restaurants, Pizza"
l_AMa3m1OhdOFvkiUf_Trg,Cetos Pizza,4337 W Kennedy Blvd,Tampa,27.9452068,-82.5173869,1.0,7,"Restaurants, Pizza"
QUGZOopP0se_ZNI_QutSQg,Pizza Hut,4598 34th St S,Saint Petersburg,27.7263336,-82.6788005233,2.5,9,"Fast Food, Restaurants, Pizza, Chicken Wings, Italian"
lD_aS2E8j5OvOHmwFt2uIA,Ybor City Vegan Deli,1903 N 19th St,Tampa,27.9611805771,-82.4377902602,4.5,15,"Vegan, Delis, Pizza, Restaurants"
8mCzZeiHUUlyPp1Y-z5YYQ,Italia Mia,1165 62nd Ave N,Saint Petersburg,27.829617,-82.650277,4.0,156,"Pizza, Italian, Restaurants"
XgI7w8ZI_759LJzj7zK5dg,Marco's Pizza,1208 W Fletcher Ave,Tampa,28.0685209411,-82.470616014,4.0,24,"Pizza, Restaurants"
3ApMOxGydPvzqjPbtOo4FA,Al's Famous Pizza,11931 Curley St,San Antonio,28.331468,-82.274517,4.0,65,"Salad, Sandwiches, Pizza, Restaurants, Chicken Wings"
LporxuZB4AEg4mhLYhfpDw,Heights Pizza,7504 N Florida Ave,Tampa,28.0163318,-82.459811,3.5,133,"Latin American, American (Traditional), American (New), Pizza, Restaurants, Vegetarian"
bYZbahVLtoDwPHf0p-VQrQ,Hungry Howie's Pizza & Subs,9517 East Fowler Ave,Thonotosassa,28.053812,-82.3345126,3.5,9,"Chicken Wings, Italian, Pizza, Restaurants, Sandwiches"
DUgYFaHp1QBzPPGzOar2zg,Hungry Howie's Pizza & Subs,819 W Bloomingdale Blvd,Brandon,27.8928134,-82.294923,2.0,11,"Pizza, Restaurants, Chicken Wings, Italian"
